"gene_family","SRR14127885","SRR14127886","SRR14127887","SRR14127888","SRR14127889","SRR14127890","SRR14127891","SRR14127893","SRR14127894","SRR14127895","SRR14127896","SRR14127897","SRR14127898","SRR14127899","SRR14127900","SRR14127901","SRR14127902","SRR14127904","SRR14127905","SRR14127907","SRR14127931","SRR14127932","SRR14127933","SRR14127934","SRR14127935","SRR14127936","SRR14127937","SRR14127939","SRR14127940","SRR14127941","SRR14127942","SRR14127943","SRR14127944","SRR14127945","SRR14127946","SRR14127947","SRR14127948","SRR14127950","SRR14127951","SRR14128067","SRR14128068","SRR14128069","SRR14128070","SRR14128072","SRR14128073","SRR14128074","SRR14128075","SRR14128076","SRR14128077","SRR14128078","SRR14128079","SRR14128080","SRR14128081","SRR14128083","SRR14128085","SRR14128111","SRR14128112","SRR14128113","SRR14128114","SRR14128115","SRR14128116","SRR14128117","SRR14128118","SRR14128120","SRR14128121","SRR14128122","SRR14128123","SRR14128124","SRR14128125","SRR14128126","SRR14128127","SRR14128128","SRR14128130","SRR14128131","SRR14128132","SRR14128134"
"UniRef90_A0A069QGQ9",1054.837559002,0,0,170.0308599986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2413793103,23.4375,0,0,0,0,0,0,0,0,0,713.5697113496,31.3709273183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5121702561,0,0,0,0,0,0,0,258.6909565427,186.2465993471
"UniRef90_A0A069ZHY6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5515791398,0,0
"UniRef90_A0A096C9G9",0,0,0,0,0,0,0,0,0,0,0,0,3.3067332722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8027210884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7937595129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A0B4XM19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.093609503,0,0
"UniRef90_A0A0F7Z3D0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2162172913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A0K1F0R7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7913476617,0,0
"UniRef90_A0A0K1F0Z5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0505050505,0,0
"UniRef90_A0A0K1F3K2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1515151515,0,0
"UniRef90_A0A0K8RT54",0,0,0,16.6837482656,0,0,0,13.5135135135,7.4215983831,16.5928646253,0,7.210776519,28.7449172609,0,0,0,12.3456790123,0,0,0,0,0,12.3815676141,0,0,0,4.6296296296,0,0,0,0,5.011890465,9.1613088068,0,0,0,23.5008119163,9.2402312213,11.3874555266,0,27.4024024024,0,0,0,18.6801679379,4.3859649123,20.9734092241,20.4553868937,0,0,0,0,0,17.8914714235,0,0,0,0,48.2165812732,18.4924802502,0,0,4.5662100457,20.3020785525,0,5.9523809524,0,0,0,0,0,10.9668281788,0,0,26.2226512227,0
"UniRef90_A0A0M3RJT7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0062656642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A0M3RK10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31604426,0,0,0,0,0,0,0,0,0,0,0,41.6843897753,0,0
"UniRef90_A0A0M4GJK6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.6937859823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.624283637,0,0,0,0,0,6.9231097457,4.6350004297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7837417528,0,0,0,0,0,0,0,0,0,0,0,150.3411134366,0,0
"UniRef90_A0A0M4GL99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2208548596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5565611578,0,0,0,0,0,0,0,0,0,0,0,0,102.7753154198,0,0
"UniRef90_A0A0M4GPP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1298164201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A0M4GSW0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5901601567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A0M4GTB0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1617104686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5555555556,5.6497175141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6818181818,0,0,0,0,0,0,154.941657424,0,0
"UniRef90_A0A0M4GV23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6336989933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.1599277659,0,0
"UniRef90_A0A0M4H801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6974871429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.7565031499,0,0
"UniRef90_A0A0M4RV05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5941659587,0,0,0,0,0,0,0,0,0,0,0,8.3113878191,0,0
"UniRef90_A0A0M5JI98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0836762893,0,0
"UniRef90_A0A0M5JIM1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.8470231125,0,0
"UniRef90_A0A0M5JNT6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1063828973,0,0
"UniRef90_A0A0M6WGG4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.126274835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A0R3PIN0",67.5732804095,2.8011204482,40.6021696185,28.1801627379,2.7777777778,0,17.0232083002,24.9880956174,25.1424203794,66.6596754345,2.8735632184,68.9817291414,54.6858575855,49.9770588428,32.3875607627,0,8.4528266346,22.4113377517,11.0908272422,14.1504671424,30.8155005178,8.4757834758,47.5779022231,38.5908089627,33.9506517988,13.9367415267,26.1429819686,13.5954539482,50.7830913246,39.3664969038,19.7538851449,36.4913213548,11.1348396108,34.9512437191,11.3247863248,25.1665543268,86.9070709909,114.1772066918,70.6553437517,14.0780243721,8.403756983,22.4632286305,0,0,11.252759832,0,14.0087680195,39.3399884549,2.7548209366,53.8747737807,25.4020197698,2.849002849,36.327577789,29.8016978835,30.8641843401,36.7766978067,8.4991261462,109.4728756321,21.8479894823,30.1048127059,28.013578648,16.8340630078,77.2222006512,33.8073491477,49.3052442206,14.1496450818,8.5961292858,11.2298029909,18.9689988317,14.0538802802,0,0,2.7548209366,28.1334875416,28.278393721,7.7436403479
"UniRef90_A0A0S2ZM78",0,128.8474312775,66.8110516503,46.8939208489,0,0,0,6.711409396,257.6645596581,26.547116737,0,0,2245.9853777495,120.3866073601,114.3086081045,157.922926374,18.1818181818,25.0845325155,157.4322099365,31.9188833204,0,42.907838758,273.4098089549,42.7149965922,234.7128018781,72.1454073236,0,0,27.397260274,337.2395546729,142.8081288642,0,23.8095238095,0,0,465.0342558069,0,0,275.4957033113,477.8845370385,45.9830866808,0,0,0,111.6515426188,89.6507497739,40.2402402402,250.1224746489,0,86.5983040975,51.259940596,0,0,32.9493087558,0,0,0,50.6396588486,32.1821036107,235.9359580615,0,2326.7093531566,1551.617619988,755.8062283263,75.804917421,404.0615929535,187.490313092,52.8898962126,0,69.2419056496,0,26.8679245283,0,0,106.0389980573,562.7425878584
"UniRef90_A0A0T7ANP6",0,0,0,0,0,0,0,4.7699250958,0,0,0,0,0,0,27.6130005437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.2128990716,42.083253701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8780487805,0,2.4509803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A0X8JSY8",48.0236943514,24.6212121212,30.9260815316,119.5954589324,0,0,6.8558042334,0,0,0,0,0,482.7898613935,262.5708282076,340.6876419362,0,7.1428571429,0,340.7206805966,63.6521396764,0,31.4452327955,31.9567015371,38.7817084913,41.2810154366,7.1349016443,0,0,0,38.5891590679,0,0,31.9948994818,513.6991495473,151.8419506353,206.8048295976,316.8902453026,271.9916966673,500.3253478652,85.6183996775,23.9604672689,87.5753354312,0,0,72.2680553417,180.5475125673,6.6225165563,13.6054421769,0,524.6409102289,19.2134107028,0,0,0,63.5636091129,0,47.3800162466,71.8954248366,36.7840356154,88.8766778556,0,64.441892418,103.9673853336,37.578151243,31.8134822167,0,83.0377670098,690.7075242218,14.1344521027,244.1598919428,23.1860837064,51.0067729411,6.4935064935,38.2664296827,0,257.8347318184
"UniRef90_A0A0X8KAH6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9444444444,0,0
"UniRef90_A0A120KPE5",0,0,0,0,0,0,0,0,0,0,0,0,37.0801561009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3859649123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A133ZXA4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3972338583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0699162905,0,0,0,0,0,0,16.9951758088,0,0,0,0,0,0,0,0,0,12.1385721777,0,0,0,0
"UniRef90_A0A134A0V4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1884512919,0,0
"UniRef90_A0A134A108",0,0,0,0,0,0,0,0,0,0,0,0,19.3762739106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.4488011072,0,0,0,0,0,0,0,7.9208231382,0,13.0294542059,0,0,0,0,0,7.7144436273,0,0,23.0797054622,0,0,0,0,129.3260502938,0,7.9208231382
"UniRef90_A0A134A2L4",0,0,0,107.3466821915,0,0,0,0,0,0,0,0,119.0356745185,0,30.1133297356,11.9047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0117739403,10.8695652174,0,38.803135572,0,5.6497175141,0,0,0,0,0,0,0,21.1369451552,0,0,0,0,0,0,0,117.5666438824,42.8081020373,90.6419065789,0,44.8933782267,5.6179775281,36.9674530965,0,0,0,0,45.5388471178,18.8679245283,0,33.4482357689,0,53.5581912528,0,0
"UniRef90_A0A134A313",0,0,0,15.3846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7529162248,0,0,0,0,229.3123543124,0,43.1758008114,0,0,0,0,0,0,0,7.6335877863,0,0,0,15.7480314961,0,0,0,0,0,0,0,0,0,0,39.1165994684,0,28.2717282717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.606838511,0,15.037593985,0,0,0,0
"UniRef90_A0A134AMZ8",0,0,0,0,0,0,0,0,0,0,0,0,31.4231565509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1883421743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8729424916,0,19.6233664568,0,0,0,0,13.2502632503,0,0,0,0,0,0,0
"UniRef90_A0A134ARE0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7170776291,0,0
"UniRef90_A0A140PS42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2589598223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A174RDF0",0,0,0,0,0,0,0,0,0,22.4719101124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7391304348
"UniRef90_A0A1B3X2K9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7222476338,0,0
"UniRef90_A0A1C3H3M5",0,0,0,0,0,0,0,0,0,0,0,0,25.8012820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6335877863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7527771394,0,0,0,0,4.347826087,30.7692307692,0,0
"UniRef90_A0A1F0UQX2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3702595664,0,0
"UniRef90_A0A1Q8V9F0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5899468027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A1Q8VPD0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6579054329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9462809917,0,0
"UniRef90_A0A1Q8VYC5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.064516129,0,0
"UniRef90_A0A1Q8W326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.3555273196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.5848421822,0,0
"UniRef90_A0A1Q8WM28",0,0,0,0,5.2083333333,0,0,0,0,0,0,0,0,0,20.7793609672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3902412695,0,128.5041982216,0,0,0,0,0,0,0,0,0,0,21.054964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.7998489939,0,0
"UniRef90_A0A1Q8WMC4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6664332486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A1Q8XIS7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8139534884,0,0,0,0,0,0,0,0,0,0,0,0,13.1880503398,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6656054522,0,0
"UniRef90_A0A1Z3CLG4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0422535211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7058388766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A1Z4BK95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A222P8W4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4917631005,0,0
"UniRef90_A0A222PBB6",0,91.2477990419,0,93.1362750515,0,0,0,0,0,0,0,0,33.0617742947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2431003114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.3585829375,0,138.4762239368,72.6431781388,0,0,0,0,0,56.0784313725,508.6606735673,28.8539144471,0,0,66.4712192379,0,0
"UniRef90_A0A223AZQ6",0,0,0,11.1888111888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.9818669391,0,0,0,0,5.7803468208,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A241Q1Z2",0,0,0,0,0,0,0,0,0,0,0,0,6.4935064935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3902439024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6747929364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A241Q2B3",36.965114754,0,15.3493153381,32.1874157038,0,0,0,51.4225946097,38.4221167031,13.1491898801,0,0,86.8124275989,18.0374013246,27.6545850567,29.5780215341,0,17.5099074398,9.9284269269,0,0,0,38.4629909443,13.3469571809,17.9422772891,0,0,0,11.9611172174,51.2607977697,0,0,0,34.0914847972,10.089324215,68.7422877733,0,36.0034174638,78.3510666991,71.2731812369,0,0,0,0,0,0,13.498462018,15.3267094468,0,30.3544206408,0,0,0,0,0,0,0,70.9518838389,13.4430119531,27.0342946101,0,124.3703686481,105.7995462406,109.0158222196,0,0,0,0,18.3392648181,0,7.0484636212,0,20.6472026782,0,77.6426532511,50.5954150934
"UniRef90_A0A241Q4K7",0,9.2592592593,0,0,0,0,0,58.277027027,0,58.8235294118,0,0,13.7317593048,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,37.7358490566,0,0,0,90.9090909091,0,0,729.1666666667,62.5,86.6013071895,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4827586207,59.7014925373,62.5,62.5,76.9230769231,0,0,0,0,0,0,0,0,0,0,26.1632341724,0
"UniRef90_A0A241Q4L3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7358490566,0,17.8571428571,75.4716981132,18.5185185185,0,0,0,9.0810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5185185185,80,0,0,0,0,0,0,0,0,0,18.8679245283,0,18.8679245283,0
"UniRef90_A0A246EF94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222,0,0,0,0,0,0,0,0,0,0,20.8333333333,22.2222222222,0,0,0,0,0,0,0,0,0,21.7391304348,0,0,0
"UniRef90_A0A246EGE7",0,0,0,0,0,0,0,0,0,0,0,0,19.2307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A246EGM5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8333333333,0,58.3796086868,0,25.974025974,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A246EGZ2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,58.8235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.6470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A250F9F0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0101645827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6739027582,0,0,0,0,0,0,0,0,0,0,0,0,0,37.371987172,0,0,0,0,0,0,0,0,0,0,0,0,42.3653466248,8.4033613445,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A250FAN4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5618138514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2278691247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0630087584,0
"UniRef90_A0A250FBG1",0,0,0,0,0,0,0,18.9304094876,4.7846889952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4339622642,0,0,0,0,0,0,0,0,83.4391792657,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4335711859,0,0,53.2234764423,0,0,0,0,18.0999180999,45.6259011305,37.0448449189,0,0,0,0,0,0,0,0,0,0,0,0
"UniRef90_A0A250FBH3",0,0,0,8.0650406504,0,0,0,0,0,0,0,0,0,22.1524507239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4616229743,0,0,0,26.3764467586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9636098684,0,0,0,0,0,6.8027210884,0,0,0,0,0,0,23.0957376956
"UniRef90_A0A250FBX2",0,0,0,0,0,0,0,0,7.0422535211,0,0,0,17.5183492591,0,0,4.1841004184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0117739403,0,0,45.2430257008,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9699798586,0,0,0,0,0,0,0,0,0,12.3460989048,0,0,0,0,0,0,0,14.0845070423,0,0,0,0
